33.87154_-84.39549,4.8643623766
33.75515_-84.38810,5.73275168201
33.86417_-84.45256,4.25886256287
33.74219_-84.34403,5.17262935107
33.90126_-84.41729,4.14495183276
33.86460_-84.28004,6.6343831208
33.67615_-84.35835,3.49992210271
33.88366_-84.38570,3.70741375135
33.66755_-84.44433,5.17299814165
33.69248_-84.29483,5.24345929355
33.87562_-84.44255,3.9540653316
33.87432_-84.46024,3.91287682418
33.81243_-84.33041,4.55655999934
33.68400_-84.45548,5.31274455476
33.80708_-84.42824,6.25634507593
33.86670_-84.42571,6.70407898371
33.80410_-84.48768,4.49698733037
33.72512_-84.34663,3.6832482828
33.69200_-84.39047,3.96788603859
33.87838_-84.35710,6.79224906907
33.67638_-84.35812,3.4999231591
33.71830_-84.37654,5.89966191593
33.79705_-84.30812,4.36524778086
33.71575_-84.45947,5.2136590146
33.65724_-84.45959,4.49240143482
33.83379_-84.34034,4.55826840193
33.69718_-84.42503,5.19192522535
33.72654_-84.34970,5.59529854995
33.70070_-84.37579,5.57820928574
33.72894_-84.43197,5.52576765932
33.89230_-84.34545,2.55030684257
33.75107_-84.43109,5.58913316323
33.66423_-84.43702,4.94824139644
33.80746_-84.42436,5.2049628629
33.67951_-84.42409,4.54252762698
33.75748_-84.39224,4.3201618248
33.79250_-84.34322,5.38774964892
33.70557_-84.29567,5.30662256184
33.69872_-84.34435,4.55871878027
33.72854_-84.49535,4.5090802409
33.80727_-84.40256,6.09577746916
33.75838_-84.47685,4.79611672668
33.84104_-84.30897,4.61313742864
33.74378_-84.48859,6.13139197997
33.80301_-84.43775,5.47407767027
33.71331_-84.38147,4.51438365582
33.84155_-84.38194,6.21469791663
33.87058_-84.41413,5.84002250648
33.77433_-84.32459,7.15872363604
33.77596_-84.38852,5.84600713506
33.69588_-84.34589,5.96664435664
33.77486_-84.47069,6.75861711839
33.82788_-84.29479,6.3252399955
33.72801_-84.36927,3.71641516218
33.76179_-84.27695,6.26131030313
33.63114_-84.48403,4.34253563199
33.67685_-84.47624,4.73380587001
33.82840_-84.43616,6.6894543598
33.78756_-84.38332,5.2017374562
33.66711_-84.44478,5.17299674148
33.69289_-84.46190,5.84001816004
33.78725_-84.28192,6.03379860193
33.82114_-84.28574,5.89666111416
33.72055_-84.35150,4.82432965804
33.82919_-84.31179,5.19342315431
33.82169_-84.37960,4.65965272611
33.81610_-84.47574,5.89750514918
33.67965_-84.43222,6.25313055856
33.71040_-84.34618,4.45489840341
33.80332_-84.37387,5.93652763491
33.79980_-84.46468,3.70420679698
33.85323_-84.28691,5.6992919883
33.80447_-84.26651,4.54167529875
33.85787_-84.33299,5.89883053066
33.77646_-84.41100,4.49239895851
33.84606_-84.32070,3.52922496905
33.83974_-84.28039,5.81493697001
33.83837_-84.33440,4.54167633596
33.85164_-84.34440,7.39661503751
33.84656_-84.31388,5.74315048033
33.79143_-84.31873,3.08661731041
33.80671_-84.26780,5.58353664606
33.66531_-84.43594,4.94824239922
33.82318_-84.25744,5.92740422378
33.76766_-84.30187,5.73522680769
33.67798_-84.48310,7.76939412679
33.72700_-84.41142,5.44778298944
33.84478_-84.38904,5.84550164635
33.86427_-84.36947,5.50481808262
33.89602_-84.38066,3.54063804049
33.81350_-84.41511,4.22810937863
33.68351_-84.45597,5.31274857466
33.70485_-84.31954,5.02417726774
33.85743_-84.34899,4.74459423083
33.84666_-84.31378,5.74314766521
33.70613_-84.39831,5.61433503761
33.68695_-84.40590,5.12538358411
33.67045_-84.46726,3.03899122125
33.78716_-84.46998,3.94453893997
33.70699_-84.32793,5.6874071631
33.79755_-84.28351,5.82436421919
33.78179_-84.31598,7.29583447378
33.67816_-84.40819,3.46517732575
33.72817_-84.37262,5.83795022007
33.73419_-84.45518,4.64226074059
33.73766_-84.28473,5.50472128173
33.69730_-84.33621,3.5559047676
33.87777_-84.45738,4.04027233798
33.73723_-84.39261,4.02940857924
33.78319_-84.37847,6.07474843696
33.85200_-84.39557,6.80576849653
