47.68107_-122.29665,3.68957317926
47.58339_-122.31111,5.5537891775
47.68942_-122.32607,5.25961492152
47.57558_-122.39020,2.15802934242
47.66571_-122.41014,4.85350643067
47.67478_-122.30834,6.20929558297
47.72453_-122.33234,5.3878802751
47.56995_-122.29298,5.14828945626
47.71962_-122.29512,2.85248417376
47.56747_-122.37663,5.3878801065
47.69880_-122.37885,5.38788147016
47.61226_-122.31607,5.92059210329
47.68748_-122.28084,3.89844251631
47.65748_-122.31594,6.67094368361
47.57538_-122.31426,4.97824450207
47.71819_-122.31122,5.02348579374
47.63274_-122.35896,5.11826844473
47.65599_-122.35283,4.1766077986
47.70250_-122.33509,4.69412420049
47.67597_-122.25253,4.90924914594
47.67952_-122.39162,5.14411384558
47.63226_-122.35393,5.65219021032
47.67418_-122.36801,5.84501374722
47.62566_-122.31011,6.24364266506
47.61536_-122.28814,5.61416181993
47.57686_-122.31249,6.04550304145
47.54047_-122.26766,3.37556142413
47.67501_-122.26254,5.37386807744
47.53445_-122.27092,5.40454352876
47.68521_-122.37678,4.2002944101
47.55197_-122.37323,5.21132056472
47.62734_-122.32150,5.53866758718
47.64871_-122.38343,5.26849294285
47.71890_-122.34875,4.54051475082
47.57452_-122.39482,5.38788046556
47.68077_-122.31855,3.90271818099
47.68115_-122.29736,4.68922396351
47.63941_-122.29545,6.87057704235
47.57976_-122.29284,5.13168893503
47.65483_-122.34102,4.95993611465
47.58820_-122.38017,5.07021243257
47.67867_-122.39481,5.50141479643
47.58633_-122.32205,4.9216854768
47.71438_-122.28146,6.56606065905
47.59218_-122.38747,4.14016609598
47.68430_-122.30095,5.82608475442
47.66073_-122.29098,4.65150889125
47.63061_-122.35412,6.90208492048
47.54615_-122.37639,4.69412515926
47.67196_-122.26368,6.58820087894
47.63682_-122.31998,4.55237769932
47.67713_-122.37936,4.89492462319
47.58605_-122.39207,6.12437345714
47.56127_-122.39888,4.14174658768
47.68730_-122.28830,3.42930410395
47.68817_-122.37451,4.59729692775
47.54807_-122.26217,5.85704876073
47.53534_-122.38526,4.84839990865
47.69720_-122.28599,4.97467819879
47.58630_-122.32208,4.92168765815
47.70547_-122.33772,5.8171797767
47.68335_-122.34932,5.04631844513
47.70019_-122.37175,4.24602499175
47.61749_-122.31978,3.531718094
47.53560_-122.37316,4.52538997621
47.58528_-122.29366,5.3302049151
47.66656_-122.31966,6.05803482235
47.67046_-122.36672,5.61730589055
47.63746_-122.29346,6.57066559347
47.63473_-122.36039,6.38537231292
47.65614_-122.34204,7.75249169802
47.62986_-122.30032,5.35353443252
47.67199_-122.30958,3.65605599963
47.61271_-122.29484,3.94348520892
47.69178_-122.28921,6.33780978098
47.66010_-122.28780,4.76090361685
47.54312_-122.38545,6.26695637938
47.68669_-122.28143,7.08328554336
47.53811_-122.27098,5.38788248351
47.71070_-122.36425,3.15571237082
47.65939_-122.31113,6.12504891271
47.58725_-122.30556,5.4310654974
47.68996_-122.35556,5.51528996611
47.52615_-122.36597,5.4551065577
47.70056_-122.38514,5.71727540811
47.67017_-122.36727,5.2799588071
47.71447_-122.28137,6.56606389809
47.58525_-122.29961,5.19042166454
47.66044_-122.30626,5.39769630753
47.58862_-122.31798,7.89461234165
47.69475_-122.29972,4.79206220766
47.54224_-122.26427,3.08499194808
47.67386_-122.32973,4.78996362433
47.73487_-122.31923,4.0476814552
47.64809_-122.37418,6.74960780032
47.68310_-122.30215,5.82608867486
47.67514_-122.35140,6.28153291266
47.65377_-122.38853,4.74311165766
47.72856_-122.32346,4.78094838168
47.69886_-122.33756,5.53195647096
47.54182_-122.37138,6.52275634001
47.60526_-122.31099,5.99878194994
47.64433_-122.39114,6.22738055633
