41.95434_12.58338,4.62487763548
41.85281_12.50591,6.25500124122
41.88142_12.42568,3.67201619592
41.96815_12.40239,4.4553831027
41.93176_12.55987,3.11927548766
41.81870_12.39796,4.42607857669
41.88069_12.41949,5.50233293098
41.86905_12.43827,5.47146165543
41.86126_12.37629,5.22412473336
41.80971_12.50314,5.79529851977
41.96001_12.54017,4.98929408932
41.86761_12.58463,5.48205763319
41.95307_12.52073,4.03707713925
41.95669_12.57835,4.27951960743
41.92825_12.40258,3.36476602004
41.89455_12.46948,5.41916916559
41.89624_12.53736,4.62649468065
41.88996_12.44632,1.69498776643
41.89901_12.53260,5.99584227373
41.87158_12.51618,3.64615987833
41.91154_12.44526,5.6136165407
41.94409_12.56274,3.99825431108
41.94618_12.55233,5.16542696316
41.88703_12.57291,5.27773495475
41.86984_12.49125,5.66818390927
41.89168_12.58131,5.12696123087
41.84179_12.54225,7.3263249743
41.81922_12.41629,4.67083907523
41.97925_12.47956,3.54070561219
41.84939_12.38047,4.66101469482
41.92890_12.53270,5.38788119513
41.88164_12.50404,6.20883128799
41.90281_12.58193,3.09161929562
41.92653_12.43793,5.55569290621
41.89851_12.51576,4.61284859787
41.89182_12.51779,5.94149322921
41.86614_12.59283,4.06620300515
41.79818_12.50364,3.57541211069
41.98655_12.50736,5.09812233303
41.96333_12.46305,4.34529056706
41.87618_12.47822,5.64335787949
41.91847_12.53536,3.97841902788
41.90011_12.51421,4.3183322258
41.88978_12.50563,5.28600208408
41.84201_12.42816,5.23542914231
41.88347_12.57068,5.51945420707
41.94134_12.53882,4.38305448687
41.87440_12.51162,4.98906928744
41.87555_12.44362,4.69138949366
41.95913_12.57838,4.80343254795
41.94412_12.57236,5.38788110939
41.89548_12.59531,4.66888189328
41.90310_12.39094,6.52505421115
41.95146_12.44918,3.02370182292
41.84508_12.40599,5.08653271395
41.95028_12.54603,4.3864585308
41.95894_12.54825,5.07096573683
41.90929_12.59486,4.49240241388
41.90670_12.54784,5.87553041606
41.96876_12.44793,4.50041707989
41.84094_12.51334,4.21672116441
41.89473_12.58458,5.00310821941
41.81707_12.44565,4.31016068477
41.92337_12.42645,3.31380910834
41.81063_12.45141,4.62903921091
41.87876_12.46646,6.35688081953
41.87940_12.54420,3.99560561968
41.96583_12.44294,4.39268961748
41.88084_12.41849,5.21609181084
41.84722_12.44342,7.12185046545
41.88919_12.44321,4.46018083238
41.91299_12.54315,4.59710099314
41.92439_12.57261,3.11454450569
41.80315_12.43444,3.8180445575
41.89110_12.46684,6.89850770889
41.85735_12.57958,3.3257636824
41.88547_12.56816,4.5616215206
41.87541_12.45237,5.23231976
41.95875_12.45338,6.033144744
41.87181_12.45449,4.99631151925
41.93834_12.45595,4.14762372774
41.86001_12.40253,4.70215250762
41.90867_12.55256,4.65233819027
41.85580_12.43600,5.38788076236
41.89666_12.60603,4.35453347845
41.89952_12.41916,3.93828720946
41.93850_12.43540,4.020242217
41.97502_12.49575,5.50481875726
41.86949_12.48588,7.0158837231
41.86855_12.53247,4.32410772685
41.82450_12.40247,4.60190053085
41.91485_12.57933,5.84737064794
41.95497_12.51487,5.57755675491
41.84104_12.41115,4.88837035189
41.87094_12.45801,4.94010598781
41.98427_12.46983,4.84188182013
41.95269_12.45026,5.71390368057
41.85146_12.50290,5.19466487011
41.91025_12.46764,6.03905504261
41.93785_12.59214,4.64680120458
41.93040_12.38022,2.79918330952
41.88344_12.49867,4.20687436405
41.96413_12.39960,4.88257480228
41.92558_12.54439,3.51981808772
41.89542_12.49469,3.61528591679
41.95075_12.53111,5.03144001653
41.81725_12.48839,5.21857524409
41.82710_12.51635,6.2051206911
41.94996_12.56076,4.26446836819
41.94988_12.41219,4.62692493998
41.90865_12.58539,2.5807178341
41.91975_12.50795,2.61621272538
41.84692_12.55071,4.3767624596
41.84456_12.58502,2.97231418628
41.83777_12.55879,4.36273504077
41.93373_12.56650,4.63504011328
41.80243_12.47674,4.54167419217
41.88658_12.57435,3.61322621576
41.85580_12.55361,5.27046844658
41.88537_12.55349,3.82579285696
41.94428_12.41289,4.85552533863
41.88696_12.40398,5.13831697763
41.93907_12.50373,3.56647042637
41.95368_12.52575,3.92881269683
41.87533_12.56616,6.5854723473
41.85776_12.39903,4.79454315699
41.85331_12.59385,5.95336947488
41.81650_12.55564,2.44785172237
41.88941_12.39151,2.55386569167
41.85132_12.56748,5.20573590432
41.90194_12.44193,4.12723434519
41.80665_12.50030,5.37291604562
41.81077_12.51223,3.67020426333
41.88203_12.51276,4.35148911732
41.89046_12.49748,4.34190414859
41.92749_12.51575,5.48127491954
41.89597_12.53708,4.6264959851
41.91877_12.46545,6.2307140874
41.91404_12.50351,6.17006106309
41.93336_12.44930,3.95633744516
41.95655_12.48498,5.10150419742
41.88963_12.54292,3.14509770306
41.86209_12.43385,4.60480620715
41.90714_12.45712,6.27073640398
41.94877_12.50700,5.41398008839
41.82041_12.40487,5.10877997588
41.80798_12.52886,4.42473378341
41.87064_12.41843,4.23727778865
41.83463_12.55524,5.3309316478
41.97265_12.43212,4.66355231255
41.89717_12.50251,4.71558908144
41.91199_12.54749,4.56841793953
41.92801_12.40220,4.24494751099
41.93154_12.52955,4.41992628007
41.89251_12.50755,4.13875301312
41.80629_12.43922,4.89990581469
41.96000_12.57698,5.21685655216
41.84603_12.38184,6.50125458816
41.81294_12.43308,4.64723211839
41.94070_12.46778,3.48015114643
41.97854_12.48812,5.84001953584
41.97032_12.50754,4.65606729761
41.87873_12.44965,3.18473788393
41.97699_12.51313,4.54167245569
41.89809_12.61520,4.18785747974
41.88852_12.51871,5.40623275617
41.83216_12.46246,5.93120894615
41.85941_12.39349,5.99633632676
41.87959_12.50642,3.68398872182
41.93642_12.41768,2.4457665523
41.87075_12.59347,4.93208993846
41.93196_12.59026,3.34251201727
41.98459_12.48565,4.4377429642
41.79798_12.47704,4.27123143416
41.97802_12.51219,6.74193431056
41.85264_12.59009,3.5512626007
41.89962_12.43343,4.73688454798
41.88208_12.50878,4.45675923148
41.87498_12.47038,3.56434738424
41.91040_12.52378,5.5827460795
41.85533_12.37897,2.66204899402
41.95640_12.51088,4.10739446013
41.88195_12.59230,4.02486719955
41.89916_12.47110,3.44788596415
41.89119_12.53539,5.57903112581
41.95164_12.48425,4.66587205506
41.95040_12.54163,5.16277004054
41.83689_12.55791,4.36273874842
